1475520790.44,-0.3682644665
1475520790.48,-0.3682644665
1475520790.54,-0.3682644665
1475520790.58,-0.3682644665
1475520790.64,-0.3682644665
1475520790.68,-0.3682644665
1475520790.74,-0.3682644665
1475520790.78,-0.3682644665
1475520790.84,-0.3682644665
1475520790.88,-0.3682644665
1475520790.94,-0.3682644665
1475520790.98,-0.3682644665
1475520791.04,-0.3682644665
1475520791.08,-0.3682644665
1475520791.12,-0.3682644665
1475520791.18,-0.3682644665
1475520791.22,-0.3682644665
1475520791.28,-0.3682644665
1475520791.32,-0.3682644665
1475520791.38,-0.3682644665
1475520791.42,-0.3682644665
1475520791.48,-0.3682644665
1475520791.52,-0.3682644665
1475520791.58,-0.3682644665
1475520791.62,-0.3682644665
1475520791.68,-0.3682644665
1475520791.72,-0.3682644665
1475520791.78,-0.3682644665
1475520791.82,-0.3682644665
1475520791.88,-0.3682644665
1475520791.92,-0.3682644665
1475520791.98,-0.3682644665
1475520792.02,-0.3682644665
1475520792.08,-0.3682644665
1475520792.12,-0.3682644665
1475520792.18,-0.3682644665
1475520792.22,-0.3682644665
1475520792.28,-0.3682644665
1475520792.32,-0.3682644665
1475520792.38,-0.3682644665
1475520792.42,-0.3682644665
1475520792.48,-0.3682644665
1475520792.52,-0.3682644665
1475520792.58,-0.3682644665
1475520792.62,-0.3682644665
1475520792.68,-0.3682644665
1475520792.72,-0.3682644665
1475520792.78,-0.3682644665
1475520792.82,-0.3682644665
1475520792.88,-0.3682644665
1475520792.92,-0.3682644665
1475520792.98,-0.3682644665
1475520793.02,-0.3682644665
1475520793.08,-0.3682644665
1475520793.12,-0.3682644665
1475520793.18,-0.3682644665
1475520793.22,-0.3682644665
1475520793.28,-0.3682644665
1475520793.32,-0.3682644665
1475520793.38,-0.3682644665
1475520793.42,-0.3682644665
1475520793.48,-0.3682644665
1475520793.53,-0.3682644665
1475520793.59,-0.3682644665
1475520793.63,-0.3682644665
1475520793.69,-0.3682644665
1475520793.73,-0.3682644665
1475520793.79,-0.3682644665
1475520793.83,-0.3682644665
1475520793.89,-0.3682644665
1475520793.93,-0.3682644665
1475520793.99,-0.3682644665
1475520794.03,-0.3682644665
1475520794.09,-0.3682644665
1475520794.13,-0.3682644665
1475520794.19,-0.3682644665
1475520794.23,-0.3682644665
1475520794.29,-0.3682644665
1475520794.33,-0.3682644665
1475520794.39,-0.3682644665
